PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
132,520073960,177663014,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C(=O)NCCC#N)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,24.235,CC50,=,24235,nM,
133,520073965,177663019,C1C2=C(CN1)N=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
134,520073969,177663023,C1C(CN1)C2=CC=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
135,520073970,177663024,COC(=O)CNC(=O)[C@@H](C1=CC(=CC(=C1)C2CC2)Cl)NC3=CC4=C(CNC4)C=C3,Active,,,,2.046,CC50,=,2046,nM,
136,520073986,177663040,C1CC1C2=CC(=CC(=C2)C3=CC4=C(C=C3)NC(=C4)C(=O)O)Cl,Unspecified,,,,26.454,CC50,=,26454,nM,
137,520073987,177663041,CNC(=O)C1=CC(=C(C=C1NS(=O)(=O)C2=CC=C(C=C2)OC3=CC=CC=C3Cl)F)Cl,Active,,,,5.653,CC50,=,5653,nM,
138,520073993,177663047,C1C2=CC(=C(C=C2CN1)Br)NC(=O)C3=C4C=NNC4=CC(=C3)F,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
139,520073998,177663052,CCC1=C2C(=CC(=C1)Br)C(=CN2)CC3=CC=C(C=C3)C4=NNN=N4,Unspecified,,,,23.128,CC50,=,23128,nM,
140,520073998,177663052,CCC1=C2C(=CC(=C1)Br)C(=CN2)CC3=CC=C(C=C3)C4=NNN=N4,Unspecified,,,,18.603,CC50,=,18603,nM,
141,520074007,177663061,C1CNCC2=C1C=CC(=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Active,,,,3.267,CC50,=,3267,nM,
142,520074683,172991034,C1C2=C(CN1)C=C(C=C2)N[C@@H](C#N)C3=C4C=NNC4=CC(=C3)Cl,Active,,,,0.391,CC50,<,391,nM,Falls Outside The Dose Series
143,520074683,172991034,C1C2=C(CN1)C=C(C=C2)N[C@@H](C#N)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,36.945,CC50,=,36945,nM,
144,520074689,177663176,COC1=CC=CC(=C1)C2=NC3=C(C=C(C=C3N2)F)C(=O)NC4=CC5=C(CNC5)C=C4,Active,,,,5.097,CC50,=,5097,nM,
145,520074693,177663180,C1=CC=C(C=C1)COC(=O)N[C@H](C2=CC(=C(C=C2)Br)Cl)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,13.399,CC50,=,13399,nM,
146,520074696,177663183,COC1CC(C1)N2C3=CC(=CC(=C3C=N2)C(=O)NC4=CC5=C(CNC5)C=C4)Cl,Unspecified,,,,47.531,CC50,=,47531,nM,
147,520074697,177663184,C1C2=C(CN1)C=C(C=C2)N[C@H](C3=C4C=CNC4=CC(=C3)F)C(=O)NCC(F)F,Unspecified,,,,31.103,CC50,=,31103,nM,
148,520074711,177663197,CCCN1C=C2C(=CC(=CC2=N1)Cl)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,21.547,CC50,=,21547,nM,
149,520074714,177663200,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C3=CC4=C(C=C3)NC(=C4)C(=O)O)Cl,Unspecified,,,,27.065,CC50,=,27065,nM,
150,520074714,177663200,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C3=CC4=C(C=C3)NC(=C4)C(=O)O)Cl,Unspecified,,,,14.279,CC50,=,14279,nM,
151,520074725,177663209,CC(C)OC(=O)NC1=CC(=CC(=C1)C(=O)NC2=CC=CC(=C2)CN)Cl,Active,,,,4.987,CC50,=,4987,nM,
152,520074732,177663216,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)C(=CS4)C5=CC=CC(=C5)CN,Active,,,,3.574,CC50,=,3574,nM,
153,520074733,177663217,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)F)NC(=N4)C5=CC(=CC=C5)F,Active,,,,2.469,CC50,=,2469,nM,
154,520074735,177663219,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)CNC3=CC=CC(=C3)C4=NNN=N4)Cl,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
155,520074743,177663227,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)[C@H](C#CCO)NC3=CC=C(C=C3)C4=NNN=N4)Cl,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
156,520074780,177663262,C1C[C@@H](OC1)CNC(=O)[C@@H](C2=C3C=NNC3=CC(=C2)Cl)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
157,520074784,177663266,CC(C)CC1=NC2=C(C=C(C=C2N1)Br)C(=O)NC3=CC4=C(CNC4)C=C3,Active,,,,0.864,CC50,=,864,nM,
158,520074786,177663268,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C3=CC4=C(C=C3)C(=CN4)CC(=O)O)Cl,Unspecified,,,,17.956,CC50,=,17956,nM,
159,520074787,177663269,CC1=CC(=C2C=NNC2=C1)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,23.974,CC50,=,23974,nM,
160,520074790,177663272,C1COC[C@H]1C2=NC3=C(C=C(C=C3N2)Br)C(=O)NC4=CC5=C(CNC5)C=C4,Active,,,,3.681,CC50,=,3681,nM,
161,520074792,177663274,C1=CC(=CC=C1CC2=CNC3=C2C=C(C=C3OC(F)(F)F)Cl)C4=NNN=N4,Unspecified,,,,11.099,CC50,=,11099,nM,
162,520074795,177663277,CNC(=O)[C@@H](C1=CC(=CC(=C1)C2CC2)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
163,520074797,177663279,CCCNC(=O)[C@@H](C1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2)NC3=CC=CC(=C3)C4=NNN=N4,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
164,520074804,177663286,CC1=C(C=C(C=C1)NC(=O)C2=C3C=NNC3=CC(=C2)Cl)CN,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
165,520074806,177663288,CC(=O)NC1=CC(=CC(=C1)C(=O)NC2=CC3=C(CNC3)C=C2)Br,Active,,,,0.561,CC50,=,561,nM,
166,520074808,177663290,CN1C2=CC(=CC(=C2C=N1)C(=O)NC3=CC4=C(CNC4)C=C3)Br,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
167,520074827,177663309,COC1=NC=CC(=C1)C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
168,520074831,172991060,CCCNC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,12.916,CC50,=,12916,nM,
169,520074834,177663315,C1=CC=C(C=C1)COC(=O)N[C@@H](C2=CC=C(C=C2)C3=CC4=C(S3)N=CC=C4)C(=O)NC5=CC=CC(=C5)CN,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
170,520075419,177663429,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC4=C3NN=C4)Cl,Active,,,,5,CC50,=,5000,nM,
171,520075432,177663442,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C(=O)NCCCN3C=CN=C3)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
172,520075473,177663483,C1=CC=C(C(=C1)OC2=CC=C(C=C2)S(=O)(=O)NC3=CC(=C(C=C3C(=O)O)OC4=CC=C(C=C4)F)F)Cl,Active,,,,5.311,CC50,=,5311,nM,
173,520075475,177663485,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C3=CC4=C(C=C3)C=C(N4)C(=O)O)Cl,Unspecified,,,,24.849,CC50,=,24849,nM,
174,520075513,177663523,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)C(=CS4)C5=CC=C(C=C5)CN,Active,,,,4.138,CC50,=,4138,nM,
175,520075519,177663529,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)N4C=CC=C4,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
176,520075520,177663530,C1=CC(=CC=C1CC2=CNC3=C2C=C(C=C3)Cl)C4=NNN=N4,Unspecified,,,,19.304,CC50,=,19304,nM,
177,520075533,177663543,CC(C)C1=NC2=C(C=C(C=C2N1)Br)C(=O)NC3=CC4=C(CNC4)C=C3,Active,,,,3.633,CC50,=,3633,nM,
178,520075541,177663550,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=CC(=O)NC4=CC=C3,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
179,520075544,177663553,CCOCCNC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CNC4)C=C3,Active,,,,9.939,CC50,=,9939,nM,
180,520075545,177663554,C[C@@H]1C2=C(C=CC(=C2)C(=O)NC3=CC4=C(CNC4)C=C3)NC1=O,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
181,520075548,177663557,CNC(=O)[C@@H](C1=CC=CC(=C1)CN)NC2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,24.171,CC50,=,24171,nM,
182,520075577,177663584,C1CCN(C1)C2=CC(=CC(=C2)C(=O)NC3=CC4=C(CNC4)C=C3)Cl,Unspecified,,,,13.164,CC50,=,13164,nM,
183,520075584,177663591,C1COCC=C1C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
184,520076235,177663727,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](CC(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,10,CC50,>,10000,nM,Falls Outside The Dose Series
185,520076240,177663731,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Active,,,,5.948,CC50,=,5948,nM,
186,520076248,177663738,C1[C@@H]([C@H]1C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)C4=CC=CC(=C4)C5=NNN=N5,Unspecified,,,,16.277,CC50,=,16277,nM,
187,520076257,177663747,C1[C@@H]([C@H]1C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)C4=CC=C(C=C4)CCN,Active,,,,5.294,CC50,=,5294,nM,
188,520076257,177663747,C1[C@@H]([C@H]1C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)C4=CC=C(C=C4)CCN,Active,,,,4.566,CC50,=,4566,nM,
189,520076259,177663749,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)Cl)NC(=N4)C5=CNC(=O)C(=C5)Br,Unspecified,,,,14.252,CC50,=,14252,nM,
190,520076273,177663763,CC1=C(C(=NO1)C2=CC=C(C=C2)F)CC3=CC(=NC(=N3)N4CCNCC4)OC,Unspecified,,,,10,CC50,>,10000,nM,Falls Outside The Dose Series
191,520076341,177663829,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC=C3,Unspecified,,,,15.433,CC50,=,15433,nM,
192,520076348,177663835,CCC1=NC2=C(C=C(C=C2N1)Br)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
193,520076383,177663866,C1[C@@H](CC2=C1C=CC(=C2)NC(=O)C3=C4CC(=O)NC4=CC=C3)N,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
194,520076386,177663869,C1[C@H]([C@@H]1C(=O)O)C2=CC=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,21.078,CC50,=,21078,nM,
195,520077099,177664015,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)F)NC(=N4)C5=CC=CC(=C5)C#N,Unspecified,,,,20.668,CC50,=,20668,nM,
196,520077107,177664023,C1CC1N2C(=CC=N2)C3=NC4=C(C=C(C=C4N3)Cl)C(=O)NC5=CC6=C(CNC6)C=C5,Unspecified,,,,11.7,CC50,=,11700,nM,
197,520077120,177664035,C1CNCCC2=C1C=CC(=C2)NC(=O)C3=C4CC(=O)NC4=CC=C3,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
198,520077133,177664047,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C3=CC4=C(C=C3)NN=C4C(=O)O)Cl,Unspecified,,,,13.627,CC50,=,13627,nM,
199,520077136,177664050,C1CC1CCNC(=O)[C@@H](C2=CC(=CC(=C2)C3CC3)Cl)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,16.709,CC50,=,16709,nM,
200,520077153,177664067,C1C2=CC(=C(C=C2CN1)NC(=O)C3=C4C=NNC4=CC(=C3)F)C#N,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
201,520077207,172991036,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=CNC4=CC(=C3)Br,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
202,520077207,172991036,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=CNC4=CC(=C3)Br,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
203,520077229,172991059,CC(C)CNC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,17.004,CC50,=,17004,nM,
204,520078095,177664280,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)Cl)NC(=N4)C5=C(C=C(C=C5)F)O,Active,,,,1.635,CC50,=,1635,nM,
205,520078112,177664296,CN1C=C2C(=CC(=CC2=N1)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
206,520078153,177664333,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC=C(C=C3)N4C(=O)NN=N4)Cl,Unspecified,,,,31.767,CC50,=,31767,nM,
207,520078165,172991046,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=C4C(=C3)C=CN4)F,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
208,520078179,177664358,C1=CC=C(C(=C1)OC2=CC=C(C=C2)NS(=O)(=O)C3=CC(=C(C=C3C(=O)O)Cl)F)Cl,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
209,520078186,177664365,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C(=O)NC3CCOCC3)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
210,520078189,177664368,CN1C=C(C=N1)CNC(=O)[C@@H](C2=CC(=CC(=C2)C3CC3)Cl)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
211,520078192,177664371,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,12.054,CC50,=,12054,nM,
212,520078201,177664380,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=NC=CC(=C3)[C@H]4CCOC4,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
213,520078201,177664380,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=NC=CC(=C3)[C@H]4CCOC4,Unspecified,,,,29.183,CC50,=,29183,nM,
214,520078234,177664411,C=CC[C@@H](C1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2)NC3=CC=CC(=C3)C4=NNN=N4,Active,,,,6.899,CC50,=,6899,nM,
215,520078267,177664443,C1C2=C(CN1)C=C(C=C2)N[C@H](C3=C4C=NNC4=CC(=C3)Cl)C(=O)NCC5=CN=CC=C5,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
216,520078285,177664460,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC(=CC=C3)N4C(=O)NN=N4)Cl,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
217,520079030,177664594,C1C2=C(CN1)C(=CC(=C2)NC(=O)C3=C4C=NNC4=CC(=C3)F)C5=CNC(=O)C(=C5)F,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
218,520079048,177664612,C1C2=C(CN1)N=CC(=C2)NC(=O)C3=C4C=NNC4=CC(=C3)F,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
219,520079051,177664615,C1CC1C[C@H]2C3=C(CN2)C=C(C=C3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,18.713,CC50,=,18713,nM,
220,520079055,177664619,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C3=CC4=C(C=C3)N(N=C4)CC(=O)O)Cl,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
221,520079082,177664643,CNC(=O)[C@@H](C1=CC(=CC(=C1)C2CC2)Cl)NC3=CC(=CC(=C3)C(=O)O)CN,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
222,520079096,177664655,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C(=O)NCC(F)F)NC3=CC4=C(CNC4)N=C3,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
223,520079118,177664677,C=CC[C@@H]1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4CC(=O)NC4=CC(=C3)F,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
224,520079122,177664678,CC1=C(C=CN=C1)C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
225,520079126,177664682,C1=CC=C(C=C1)C#C[C@@H](C2=CC(=CC=C2)Cl)NC3=CC=CC(=C3)C4=NNN=N4,Active,,,,6.838,CC50,=,6838,nM,
226,520079136,177664692,C1C2=C(C=CC=C2NC1=O)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
227,520079139,177664695,CN(C)C(=O)C1=CC(=CC(=C1)[C@@H]2C[C@H]2C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)CN,Active,,,,4.095,CC50,=,4095,nM,
228,520079157,177664713,C1CNCC2=C1C=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Active,,,,2.909,CC50,=,2909,nM,
229,520079175,177664731,C1CC(CCC1C2=CC=CC=C2)[C@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,11.464,CC50,=,11464,nM,
230,520080028,177664869,CC1=NC=C(O1)C2=CC(=CC(=C2)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,12.51,CC50,=,12510,nM,
231,520080030,177664871,C1C2=CC(=C(C=C2CN1)Br)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,13.491,CC50,=,13491,nM,
232,520080058,177664898,C1[C@@H](CC2=C1C=CC(=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)N,Active,,,,4.145,CC50,=,4145,nM,
233,520080069,177664909,C1CNCCC1C2=CC=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Active,,,,3.101,CC50,=,3101,nM,
234,520080080,177664920,C=CC[C@@H]1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Active,,,,3.125,CC50,=,3125,nM,
235,520080115,177664953,CC(=CC1=CC=CC(=C1)CN)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Active,,,,3.264,CC50,=,3264,nM,
236,520080117,177664955,C1CC1C2=C(C=C3CNCC3=C2)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,10.077,CC50,=,10077,nM,
237,520080121,177664959,CC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3N2)F)C(=O)NC4=CC5=C(CNC5)C=C4,Active,,,,2.999,CC50,=,2999,nM,
238,520080128,177664966,C1C[C@@H](C[C@H]1C2=CC=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)N,Active,,,,2.838,CC50,=,2838,nM,
239,520080130,177664968,CN1C2=CC(=CC(=C2NC1=O)C(=O)NC3=CC4=C(CNC4)C=C3)Br,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
240,520080144,177664981,C1CC(=CC[C@@H]1O)C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)Cl,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
241,520080147,177664984,C1CC1C2=CC(=NN2)C3=NC4=C(C=C(C=C4N3)Cl)C(=O)NC5=CC6=C(CNC6)C=C5,Active,,,,1.266,CC50,=,1266,nM,
242,520080154,177664991,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)F)NC(=N4)C5=CC=C(C=C5)F,Active,,,,4.328,CC50,=,4328,nM,
243,520080169,177665006,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)Br)NC(=N4)C5=CC=CC=C5,Active,,,,3.299,CC50,=,3299,nM,
244,520080170,177665007,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C#N)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
245,520080176,177665013,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=CNC4=CC(=C3)C(F)(F)F,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
246,520080177,177665014,CN1C=C(C=N1)CCC2=NC3=C(C=C(C=C3N2)Cl)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
247,520080178,177665015,CNC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CNC4)C=C3,Active,,,,5.534,CC50,=,5534,nM,
248,520080180,177665017,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)Br)NC(=N4)CC5=CC=CC=C5,Active,,,,9.981,CC50,=,9981,nM,
249,520080185,177665022,C1C2=C(CN1)C=C(C=C2)N[C@H](C3=C4C=NNC4=CC(=C3)Cl)C(=O)NCC5=CC=C(C=C5)F,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
250,520080186,177665023,C1[C@@H](CC2=C1C=CC(=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl)N,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
251,520081058,177665211,C1CC1CN2C3=CC(=CC(=C3C=N2)C(=O)NC4=CC=CC(=C4)CN)Cl,Unspecified,,,,24.136,CC50,=,24136,nM,
252,520081095,172991057,CC1=NC2=C(C=C(C=C2N1)Cl)C(=O)NC3=CC4=C(CNC4)C=C3,Active,,,,6.018,CC50,=,6018,nM,
253,520081111,177665263,CC(C)(C)OC(=O)N1CC2=C(C1)C=C(C=C2)N[C@@H](C3=C4C=NNC4=CC(=C3)Cl)C(=O)O,Unspecified,,,,28.908,CC50,=,28908,nM,
254,520081122,177665274,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC(=C3)C4=CN=CC=C4)F,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
255,520081136,177665286,C1C2=C(CN1)C=C(C=C2)N[C@H](C3=C4C=NNC4=CC(=C3)F)C(=O)NCC(F)F,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
256,520081138,177665288,CC(C)CNC(=O)C1=CC(=C(C=C1NS(=O)(=O)C2=CC=C(C=C2)OC3=CC=CC=C3Cl)F)Cl,Active,,,,5.348,CC50,=,5348,nM,
257,520081138,177665288,CC(C)CNC(=O)C1=CC(=C(C=C1NS(=O)(=O)C2=CC=C(C=C2)OC3=CC=CC=C3Cl)F)Cl,Unspecified,,,,10,CC50,>,10000,nM,Falls Outside The Dose Series
258,520081139,177665289,C1CNCCC1C2=CC(=CC=C2)[C@H]3C[C@@H]3C4=CC(=CC(=C4)Cl)NC(=O)OCC5=CC=CC=C5,Active,,,,3.438,CC50,=,3438,nM,
259,520081145,177665295,C1C2=C(CN1)C=C(C=C2)N[C@@H](C#CCO)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
260,520081146,177665296,C1CC2=C(C1)C(=CC(=C2)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
261,520081165,177665315,C1CC2=C(CNC1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Active,,,,2.178,CC50,=,2178,nM,
262,520081166,177665316,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NCC3=CC=C(C=C3)C4=NNN=N4)Cl,Active,,,,3.213,CC50,=,3213,nM,
263,520081172,177665322,CC(C)(C)NC(=O)[C@@H](C1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2)NC3=CC=CC(=C3)C4=NNN=N4,Active,,,,2.776,CC50,=,2776,nM,
264,520081201,177665350,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)CN,Active,,,,4.335,CC50,=,4335,nM,
265,520081207,177665355,C1CC1C2=NC=C(S2)C3=CC(=CC(=C3)F)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,16.402,CC50,=,16402,nM,
266,520081210,177665358,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)N[C@@H](C#N)C3=CC=C(C=C3)C4=NNN=N4)Cl,Unspecified,,,,13.009,CC50,=,13009,nM,
267,520081211,177665359,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC4=CC=CC=C43)Cl,Unspecified,,,,25.073,CC50,=,25073,nM,
268,520081213,177665361,CNC(=O)[C@@H](C1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2)NC3=CC(=CC(=C3)C(=O)O)CN,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
269,520081226,177665373,C1CS(=O)(=O)CC=C1C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,50,CC50,>,50000,nM,Falls Outside The Dose Series
