PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
82,103649316,44590085,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)C3=CC=CC=C3N,Unspecified,,,,17.31,Km,=,17310,nM
83,103649318,44590087,C[C@H]([C@@H](C(=O)NCC(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC2=CN=CN2)NC(=O)C3=CC=CC=C3N)O,Active,,,,6.55,Km,=,6550,nM
84,103649318,44590087,C[C@H]([C@@H](C(=O)NCC(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC2=CN=CN2)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,,Kcat,=,0.08,/min
85,103649319,44590088,CC(C)C[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,0.14,/min
86,103649319,44590088,CC(C)C[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)C2=CC=CC=C2N,Unspecified,,,,19.65,Km,=,19650,nM
87,103649320,44590089,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CC(=O)N)NC(=O)C3=CC=CC=C3N)O,Active,,,,6.07,Km,=,6070,nM
88,103649320,44590089,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CC(=O)N)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,,Kcat,=,0.17,/min
89,103649321,44590090,C[C@@H](C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)C4=CC=CC=C4N,Active,,,,2.24,Km,=,2240,nM
90,103649321,44590090,C[C@@H](C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)C4=CC=CC=C4N,Unspecified,,,,,Kcat,=,0.27,/min
91,103649322,44590091,C1C[C@H](N(C1)C(=O)CNC(=O)C2=CC=CC=C2N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC4=CC(=C(C=C4)O)[N+](=O)[O-])C(=O)N,Active,,,,5.15,Km,=,5150,nM
92,103649322,44590091,C1C[C@H](N(C1)C(=O)CNC(=O)C2=CC=CC=C2N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC4=CC(=C(C=C4)O)[N+](=O)[O-])C(=O)N,Unspecified,,,,,Kcat,=,0.17,/min
93,103649323,44590092,C[C@@H](C(=O)NCC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Active,,,,3.44,Km,=,3440,nM
94,103649323,44590092,C[C@@H](C(=O)NCC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,1.86,/min
95,103649324,44590093,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CO)NC(=O)C5=CC=CC=C5N,Active,,,,5.54,Km,=,5540,nM
96,103649324,44590093,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CO)NC(=O)C5=CC=CC=C5N,Unspecified,,,,,Kcat,=,0.63,/min
97,103649325,44590094,C[C@@H](C(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)C2=CC=CC=C2N,Active,,,,2.19,Km,=,2190,nM
98,103649325,44590094,C[C@@H](C(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,0.34,/min
99,103649326,44590095,C[C@H]([C@@H](C(=O)NCC(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)C2=CC=CC=C2N)O,Active,,,,3.05,Km,=,3050,nM
100,103649326,44590095,C[C@H]([C@@H](C(=O)NCC(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)C2=CC=CC=C2N)O,Unspecified,,,,,Kcat,=,0.29,/min
101,103649391,44590130,C[C@@H](C(=O)NCC(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Active,,,,3.61,Km,=,3610,nM
102,103649391,44590130,C[C@@H](C(=O)NCC(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,2.54,/min
103,103649392,44590131,C[C@@H](C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)C2=CC=CC=C2N,Active,,,,2.46,Km,=,2460,nM
104,103649392,44590131,C[C@@H](C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,0.55,/min
105,103649393,44590132,C[C@@H](C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Active,,,,3.33,Km,=,3330,nM
106,103649393,44590132,C[C@@H](C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,1.56,/min
107,103649394,44590133,C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Active,,,,3.06,Km,=,3060,nM
108,103649394,44590133,C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,1.62,/min
